frame,object_id,suspicion_score,triggered_reclassification
646,4,0.0012,False
647,2,0.0049,False
647,4,0.0016,False
648,2,0.0049,False
648,4,0.0018,False
649,2,0.0077,False
649,4,0.0025,False
650,2,0.0055,False
650,4,0.0026,False
651,2,0.0085,False
651,4,0.0041,False
652,2,0.0062,False
652,4,0.0038,False
653,2,0.0066,False
653,4,0.0037,False
654,2,0.0067,False
654,4,0.004,False
655,4,0.0379,False
656,4,0.0383,False
657,2,0.1501,False
657,4,0.0269,False
658,4,0.0466,False
660,4,0.2184,True
663,4,0.1265,False
664,4,0.1358,False
665,4,0.0572,False
666,4,0.0534,False
667,4,0.0483,False
688,4,0.07,False
689,4,0.0588,False
690,4,0.0889,True
691,4,0.006,False
692,4,0.005,False
693,4,0.0104,False
694,4,0.0202,False
695,4,0.0407,False
696,4,0.0394,False
697,4,0.0564,False
698,4,0.0635,False
699,4,0.0623,False
700,4,0.0803,False
701,4,0.0771,False
702,4,0.0816,False
702,6,0.6,True
703,4,0.0829,False
703,6,0.0458,False
704,4,0.1061,False
704,6,0.0254,False
705,4,0.106,False
705,6,0.0511,False
706,4,0.1055,False
706,6,0.0609,False
707,4,0.1105,False
707,6,0.0611,False
708,4,0.1201,False
708,6,0.0618,False
709,4,0.1592,False
709,6,0.0792,False
710,4,0.1582,False
710,6,0.0807,False
711,4,0.1638,False
711,6,0.0835,False
712,4,0.1706,False
712,6,0.0863,False
713,4,0.1773,False
713,6,0.0904,False
714,4,0.2074,False
714,6,0.1229,False
715,4,0.2068,False
715,6,0.1256,False
716,4,0.2182,False
716,6,0.1347,False
717,4,0.3399,False
717,6,0.1478,False
718,4,0.3444,False
718,6,0.1587,False
719,4,0.2338,False
719,6,0.1701,False
720,4,0.2269,True
720,6,0.1723,True
721,4,0.0029,False
721,6,0.0,False
722,4,0.003,False
722,6,0.0,False
723,4,0.0004,False
723,6,0.0001,False
724,4,0.0005,False
724,6,0.0004,False
725,4,0.0027,False
725,6,0.0007,False
726,4,0.0081,False
726,6,0.0037,False
727,4,0.0125,False
727,6,0.0041,False
728,4,0.0142,False
728,6,0.0019,False
729,4,0.0169,False
729,6,0.0023,False
730,4,0.0209,False
730,6,0.0028,False
731,4,0.0254,False
731,6,0.0061,False
732,4,0.1414,False
732,6,0.0064,False
733,4,0.1401,False
733,6,0.0038,False
734,4,0.0269,False
734,6,0.0066,False
735,4,0.0264,False
735,6,0.0039,False
736,4,0.026,False
736,6,0.0065,False
737,4,0.0258,False
737,6,0.0039,False
738,4,0.0256,False
738,6,0.0066,False
739,4,0.025,False
739,6,0.0038,False
740,4,0.0225,False
740,6,0.0065,False
741,4,0.0201,False
741,6,0.0064,False
742,4,0.018,False
742,6,0.0036,False
743,4,0.0176,False
743,6,0.0035,False
744,4,0.0174,False
744,6,0.0036,False
745,4,0.1307,False
745,6,0.0036,False
746,4,0.1307,False
746,6,0.0037,False
747,4,0.0182,False
