frame,object_id,suspicion_score,triggered_reclassification
645,0,0.0002,True
645,2,0.0015,True
646,0,0.0005,True
646,2,0.003,True
647,0,0.0003,True
647,2,0.0004,True
648,0,0.0011,True
648,2,0.0016,True
649,0,0.0028,True
649,2,0.002,True
650,2,0.0033,True
651,2,0.0001,True
652,2,0.0001,True
653,2,0.0001,True
654,2,0.0,True
655,2,0.0001,True
656,2,0.0001,True
657,2,0.0,True
658,2,0.0067,True
659,2,0.0062,True
660,2,0.0,True
661,2,0.0001,True
662,2,0.0,True
663,0,0.2235,True
663,2,0.0,True
664,0,0.0132,True
664,2,0.0,True
665,0,0.0172,True
665,2,0.0,True
666,0,0.0309,True
666,2,0.0,True
667,0,0.0018,True
667,2,0.0,True
668,0,0.0038,True
668,2,0.0,True
669,0,0.0084,True
669,2,0.0,True
670,0,0.0087,True
670,2,0.0,True
671,2,0.0,True
672,0,0.0003,True
672,2,0.002,True
673,0,0.0004,True
673,2,0.0025,True
674,0,0.0001,True
674,2,0.0019,True
675,0,0.0001,True
675,2,0.0,True
676,0,0.0028,True
676,2,0.0001,True
677,0,0.0027,True
677,2,0.0003,True
678,0,0.0105,True
678,2,0.0107,True
679,0,0.0101,True
679,2,0.0,True
680,0,0.0018,True
680,2,0.0,True
681,0,0.0,True
681,2,0.0,True
682,0,0.0,True
682,2,0.0001,True
683,0,0.0027,True
683,2,0.0,True
684,0,0.0027,True
684,2,0.0001,True
685,0,0.0,True
685,2,0.0001,True
686,0,0.0003,True
686,2,0.0001,True
687,0,0.0002,True
687,2,0.0,True
688,0,0.0002,True
688,2,0.0001,True
689,0,0.0001,True
689,2,0.0002,True
690,0,0.003,True
690,2,0.0031,True
691,0,0.001,True
691,2,0.0028,True
692,0,0.0017,True
692,2,0.003,True
693,0,0.0013,True
693,2,0.0033,True
694,0,0.0018,True
694,2,0.0008,True
695,0,0.0027,True
695,2,0.0027,True
696,0,0.0032,True
696,2,0.0028,True
697,2,0.0003,True
698,2,0.0034,True
699,2,0.0001,True
700,2,0.0028,True
701,2,0.0002,True
702,0,0.1319,True
