frame,object_id,suspicion_score,appearance_drift,tracking_drift,requested_reclassification,actual_reclassification
901,9,0.1052,0.1709,0.0067,False,False
901,8,0.2762,0.456,0.0067,False,False
902,9,0.1088,0.1813,0.0,False,False
902,8,0.2779,0.4586,0.0067,False,False
903,9,0.1053,0.1755,0.0,False,False
903,8,0.2703,0.4461,0.0067,False,False
904,9,0.1111,0.1851,0.0,False,False
904,8,0.2721,0.449,0.0067,False,False
906,9,0.1171,0.1906,0.0067,False,False
906,8,0.2752,0.4543,0.0067,False,False
907,9,0.1099,0.1788,0.0067,False,False
907,8,0.2725,0.4441,0.0149,False,False
908,9,0.1122,0.1808,0.0094,False,False
908,8,0.2704,0.4507,0.0,False,False
909,9,0.111,0.1788,0.0094,False,False
909,8,0.2754,0.4545,0.0067,False,False
910,9,0.1064,0.1773,0.0,False,False
910,8,0.2773,0.4577,0.0067,False,False
911,9,0.1052,0.1691,0.0094,False,False
911,8,0.2696,0.4449,0.0067,False,False
912,9,0.104,0.1688,0.0067,False,False
912,8,0.2707,0.4467,0.0067,False,False
913,9,0.1036,0.1682,0.0067,False,False
913,8,0.272,0.4471,0.0094,False,False
914,9,0.1021,0.1702,0.0,False,False
914,8,0.2706,0.4465,0.0067,False,False
915,9,0.0897,0.1495,0.0,False,False
915,8,0.2579,0.421,0.0133,False,False
916,9,0.0894,0.1491,0.0,False,False
916,8,0.2534,0.4223,0.0,False,False
917,9,0.0886,0.1477,0.0,False,False
917,8,0.2539,0.4169,0.0094,False,False
918,9,0.093,0.1409,0.0211,False,False
918,8,0.2439,0.4066,0.0,False,False
919,9,0.0712,0.1142,0.0067,False,False
919,8,0.2034,0.339,0.0,False,False
920,9,0.0755,0.1159,0.0149,False,False
920,8,0.2057,0.3339,0.0133,False,False
921,9,0.0696,0.116,0.0,False,False
921,8,0.1993,0.3181,0.0211,False,False
922,9,0.0706,0.1177,0.0,False,False
922,8,0.186,0.3055,0.0067,False,False
923,9,0.0788,0.1173,0.0211,False,False
923,8,0.1791,0.2986,0.0,False,False
924,9,0.0696,0.1159,0.0,False,False
924,8,0.1741,0.2902,0.0,False,False
925,9,0.075,0.1109,0.0211,False,False
925,8,0.1737,0.2807,0.0133,False,False
926,9,0.0667,0.1111,0.0,False,False
926,8,0.17,0.2788,0.0067,False,False
927,9,0.0816,0.1177,0.0275,False,False
927,8,0.1696,0.2782,0.0067,False,False
928,9,0.0701,0.1168,0.0,False,False
928,8,0.1651,0.2751,0.0,False,False
929,8,0.1649,0.2704,0.0067,False,False
930,9,0.0694,0.1157,0.0,False,False
930,8,0.1656,0.276,0.0,False,False
931,9,0.0694,0.1157,0.0,False,False
931,8,0.1662,0.277,0.0,False,False
932,9,0.0692,0.1154,0.0,False,False
932,8,0.1684,0.2763,0.0067,False,False
933,9,0.0688,0.1147,0.0,False,False
933,8,0.165,0.275,0.0,False,False
934,8,0.1651,0.2707,0.0067,False,False
935,9,0.069,0.1149,0.0,False,False
935,8,0.1679,0.2754,0.0067,False,False
936,9,0.0689,0.1149,0.0,False,False
936,8,0.1682,0.2759,0.0067,False,False
937,9,0.072,0.1155,0.0067,False,False
937,8,0.1682,0.2759,0.0067,False,False
938,9,0.0736,0.1182,0.0067,False,False
938,8,0.1655,0.2758,0.0,False,False
939,9,0.0782,0.1304,0.0,False,False
939,8,0.1738,0.2807,0.0133,False,False
940,9,0.082,0.1367,0.0,False,False
940,8,0.1726,0.2777,0.0149,False,False
941,9,0.0862,0.1392,0.0067,False,False
941,8,0.1667,0.2733,0.0067,False,False
942,9,0.0858,0.1431,0.0,False,False
942,8,0.1697,0.2765,0.0094,False,False
943,9,0.0926,0.1543,0.0,False,False
943,8,0.1758,0.2867,0.0094,False,False
944,9,0.1045,0.1602,0.0211,False,False
944,8,0.1829,0.2948,0.0149,False,False
945,9,0.0955,0.1592,0.0,False,False
945,8,0.1872,0.3057,0.0094,False,False
946,9,0.0893,0.1489,0.0,False,False
946,8,0.1959,0.3202,0.0094,False,False
947,9,0.0846,0.1409,0.0,False,False
947,8,0.1985,0.3309,0.0,False,False
949,9,0.0815,0.1296,0.0094,False,False
949,8,0.2155,0.3592,0.0,False,False
950,9,0.0799,0.1268,0.0094,False,False
950,8,0.2265,0.3711,0.0094,False,False
951,9,0.0784,0.1243,0.0094,False,False
951,8,0.2303,0.3749,0.0133,False,False
953,9,0.0682,0.1137,0.0,False,False
953,8,0.2337,0.3754,0.0211,False,False
954,9,0.0693,0.1092,0.0094,False,False
954,8,0.2267,0.3779,0.0,False,False
955,9,0.0691,0.1089,0.0094,False,False
955,8,0.2311,0.3851,0.0,False,False
956,9,0.0695,0.1095,0.0094,False,False
956,8,0.25,0.4026,0.0211,False,False
957,9,0.0677,0.1083,0.0067,False,False
957,8,0.2584,0.4166,0.0211,False,False
958,9,0.0702,0.1108,0.0094,False,False
958,8,0.2632,0.4386,0.0,False,False
959,9,0.0695,0.1158,0.0,False,False
959,8,0.2776,0.4582,0.0067,False,False
960,9,0.0734,0.1224,0.0,False,False
960,8,0.2809,0.4682,0.0,False,False
961,9,0.0825,0.133,0.0067,False,False
961,8,0.2871,0.474,0.0067,False,False
962,9,0.0849,0.1416,0.0,False,False
962,8,0.2852,0.4754,0.0,False,False
963,9,0.0919,0.1487,0.0067,False,False
963,8,0.2879,0.4699,0.0149,False,False
964,9,0.0931,0.1507,0.0067,False,False
964,8,0.2814,0.4645,0.0067,False,False
965,9,0.0935,0.1513,0.0067,False,False
965,8,0.2827,0.4613,0.0149,False,False
966,9,0.0905,0.1508,0.0,False,False
966,8,0.2754,0.4546,0.0067,False,False
967,9,0.0904,0.1506,0.0,False,False
967,8,0.2747,0.4478,0.0149,False,False
968,9,0.0909,0.1515,0.0,False,False
968,8,0.2687,0.4433,0.0067,False,False
969,9,0.0908,0.1513,0.0,False,False
969,8,0.2672,0.4409,0.0067,False,False
970,9,0.094,0.1521,0.0067,False,False
970,8,0.2702,0.4404,0.0149,False,False
971,9,0.091,0.1516,0.0,False,False
971,8,0.2631,0.4386,0.0,False,False
972,9,0.0915,0.1524,0.0,False,False
972,8,0.2659,0.4387,0.0067,False,False
973,9,0.0916,0.1527,0.0,False,False
973,8,0.2694,0.4349,0.0211,False,False
974,9,0.093,0.155,0.0,False,False
974,8,0.2646,0.4348,0.0094,False,False
975,9,0.0941,0.1569,0.0,False,False
975,8,0.2637,0.435,0.0067,False,False
976,9,0.1394,0.1446,0.1315,False,False
976,8,0.2662,0.4337,0.0149,False,False
977,9,0.1026,0.1352,0.0537,False,False
977,8,0.2627,0.4335,0.0067,False,False
978,8,0.2616,0.426,0.0149,False,False
979,8,0.2576,0.423,0.0094,False,False
980,9,0.1349,0.1413,0.1253,False,False
980,8,0.2594,0.401,0.0471,False,False
982,9,0.1649,0.1447,0.1952,False,False
985,9,0.0946,0.1389,0.0283,False,False
986,9,0.0775,0.1152,0.0211,False,False
987,9,0.0585,0.0975,0.0,False,False
988,9,0.061,0.0953,0.0094,False,False
989,9,0.0654,0.1028,0.0094,False,False
990,9,0.0711,0.1044,0.0211,False,False
991,9,0.0635,0.0996,0.0094,False,False
992,9,0.0657,0.0995,0.0149,False,False
993,9,0.0693,0.1055,0.0149,False,False
994,9,0.078,0.1238,0.0094,False,False
995,9,0.0753,0.1193,0.0094,False,False
996,9,0.0738,0.123,0.0,False,False
997,9,0.0747,0.1244,0.0,False,False
998,9,0.0815,0.1314,0.0067,False,False
1003,9,0.2644,0.1537,0.4304,False,False
1004,9,0.2851,0.1601,0.4725,False,False
1005,9,0.1135,0.1611,0.0422,False,False
1006,9,0.1011,0.164,0.0067,False,False
1009,9,0.125,0.1703,0.057,False,False
1010,9,0.102,0.1656,0.0067,False,False
1011,9,0.104,0.1452,0.0422,False,False
1012,9,0.0904,0.1463,0.0067,False,False
1013,9,0.0974,0.156,0.0094,False,False
1014,9,0.0974,0.1624,0.0,False,False
1015,9,0.1014,0.169,0.0,False,False
1016,9,0.103,0.1717,0.0,False,False
1017,9,0.1053,0.1755,0.0,False,False
1018,9,0.1087,0.1767,0.0067,False,False
1019,9,0.098,0.1589,0.0067,False,False
1020,9,0.0802,0.1337,0.0,False,False
1021,9,0.0795,0.1326,0.0,False,False
1022,9,0.077,0.1283,0.0,False,False
1023,9,0.0787,0.1222,0.0133,False,False
1025,9,0.0781,0.1238,0.0094,False,False
1053,10,0.6,1.0,0.0,True,True
1064,10,0.1335,0.2085,0.0211,False,False
1066,10,0.1365,0.2186,0.0133,False,False
1067,10,0.1282,0.2137,0.0,False,False
1068,10,0.1204,0.2006,0.0,False,False
1077,10,0.0573,0.0855,0.0149,False,False
1078,10,0.0573,0.091,0.0067,False,False
1079,10,0.0757,0.1261,0.0,False,False
1079,11,0.6,1.0,0.0,True,True
1080,10,0.0745,0.1242,0.0,False,False
1080,11,0.0432,0.0353,0.055,False,False
1081,11,0.0291,0.0441,0.0067,False,False
1082,11,0.0814,0.1312,0.0067,False,False
1083,11,0.0889,0.1482,0.0,False,False
1084,11,0.0934,0.1556,0.0,False,False
1085,11,0.1041,0.1735,0.0,False,False
1086,11,0.1042,0.1737,0.0,False,False
1087,11,0.1071,0.1785,0.0,False,False
1088,10,0.0184,0.0306,0.0,False,False
1088,11,0.1188,0.1936,0.0067,False,False
1089,10,0.0221,0.0324,0.0067,False,False
1089,11,0.1184,0.1973,0.0,False,False
1090,11,0.124,0.2066,0.0,False,False
1091,10,0.0198,0.0329,0.0,False,False
1091,11,0.1324,0.2206,0.0,False,False
1092,10,0.0179,0.0298,0.0,False,False
1092,11,0.1497,0.2495,0.0,False,False
1093,10,0.0226,0.0314,0.0094,False,False
1093,11,0.1505,0.2509,0.0,False,False
1094,10,0.0213,0.031,0.0067,False,False
1094,11,0.1551,0.2584,0.0,False,False
1095,10,0.0207,0.0301,0.0067,False,False
1095,11,0.163,0.2716,0.0,False,False
1096,10,0.0151,0.0252,0.0,False,False
1096,11,0.1914,0.3191,0.0,False,False
1097,11,0.1977,0.3295,0.0,False,False
1098,11,0.2062,0.3436,0.0,False,False
1099,10,0.0168,0.0279,0.0,False,False
1099,11,0.2142,0.357,0.0,False,False
1100,11,0.2287,0.3678,0.02,False,False
1101,11,0.2595,0.4281,0.0067,False,False
1102,10,0.0135,0.0225,0.0,False,False
1102,11,0.2554,0.4257,0.0,False,False
1103,11,0.2422,0.3992,0.0067,False,False
1104,11,0.2381,0.3968,0.0,False,False
1105,10,0.0152,0.0254,0.0,False,False
1105,11,0.2456,0.4049,0.0067,False,False
1106,10,0.0214,0.0257,0.0149,False,False
1106,11,0.2448,0.4036,0.0067,False,False
1107,10,0.0195,0.0262,0.0094,False,False
1107,11,0.2418,0.403,0.0,False,False
1108,10,0.0162,0.027,0.0,False,False
1108,11,0.2417,0.4029,0.0,False,False
1109,10,0.0192,0.0275,0.0067,False,False
1109,11,0.2432,0.4009,0.0067,False,False
1110,10,0.0196,0.0264,0.0094,False,False
1110,11,0.2473,0.4033,0.0133,False,False
1111,10,0.0189,0.027,0.0067,False,False
1111,11,0.2437,0.4016,0.0067,False,False
1112,10,0.0172,0.0286,0.0,False,False
1112,11,0.2412,0.4019,0.0,False,False
1113,10,0.0189,0.0315,0.0,False,False
1113,11,0.2381,0.3925,0.0067,False,False
1114,10,0.0238,0.0352,0.0067,False,False
1114,11,0.226,0.3766,0.0,False,False
1115,10,0.0268,0.0402,0.0067,False,False
1115,11,0.2177,0.3583,0.0067,False,False
1116,10,0.027,0.0451,0.0,False,False
1116,11,0.2057,0.3383,0.0067,False,False
1117,10,0.035,0.0539,0.0067,False,False
1117,11,0.1953,0.3255,0.0,False,False
1118,10,0.039,0.065,0.0,False,False
1118,11,0.1901,0.3124,0.0067,False,False
1119,10,0.0488,0.0768,0.0067,False,False
1119,11,0.1849,0.2982,0.0149,False,False
1120,10,0.0549,0.087,0.0067,False,False
1120,11,0.1817,0.2888,0.0211,False,False
1121,10,0.0444,0.074,0.0,False,False
1121,11,0.1813,0.3022,0.0,False,False
1122,10,0.05,0.0834,0.0,False,False
1122,11,0.1779,0.2964,0.0,False,False
1123,10,0.0559,0.0887,0.0067,False,False
1123,11,0.1765,0.2897,0.0067,False,False
1124,10,0.0534,0.089,0.0,False,False
1124,11,0.1773,0.291,0.0067,False,False
1125,10,0.0391,0.0607,0.0067,False,False
1125,11,0.1806,0.2966,0.0067,False,False
1126,10,0.0419,0.0653,0.0067,False,False
1126,11,0.1867,0.2978,0.02,False,False
1127,10,0.0408,0.0635,0.0067,False,False
1127,11,0.1761,0.2935,0.0,False,False
1128,10,0.0407,0.0634,0.0067,False,False
1128,11,0.1775,0.2959,0.0,False,False
1129,10,0.0376,0.0626,0.0,False,False
1129,11,0.179,0.2894,0.0133,False,False
1130,10,0.0361,0.0558,0.0067,False,False
1130,11,0.1763,0.2895,0.0067,False,False
1131,10,0.0252,0.0375,0.0067,False,False
1131,11,0.209,0.3439,0.0067,False,False
1132,10,0.0226,0.0377,0.0,False,False
1132,11,0.2048,0.3368,0.0067,False,False
1133,10,0.0283,0.0426,0.0067,False,False
1133,11,0.1897,0.3062,0.0149,False,False
1134,10,0.0257,0.0428,0.0,False,False
1134,11,0.1879,0.3069,0.0094,False,False
1135,10,0.0284,0.043,0.0067,False,False
1135,11,0.1921,0.3112,0.0133,False,False
1136,10,0.0283,0.0427,0.0067,False,False
1136,11,0.1867,0.3111,0.0,False,False
1137,10,0.0281,0.0424,0.0067,False,False
1137,11,0.1917,0.3054,0.0211,False,False
1138,10,0.028,0.0422,0.0067,False,False
1138,11,0.1946,0.3103,0.0211,False,False
1139,10,0.028,0.0422,0.0067,False,False
1139,11,0.1885,0.3142,0.0,False,False
1140,10,0.025,0.0417,0.0,False,False
1140,11,0.1872,0.312,0.0,False,False
1141,10,0.0252,0.0419,0.0,False,False
1141,11,0.1918,0.3107,0.0133,False,False
1142,10,0.025,0.0417,0.0,False,False
1142,11,0.1848,0.308,0.0,False,False
1143,10,0.0277,0.0416,0.0067,False,False
1143,11,0.1883,0.3049,0.0133,False,False
1144,10,0.0277,0.0417,0.0067,False,False
1144,11,0.1888,0.3084,0.0094,False,False
1145,10,0.0252,0.042,0.0,False,False
1145,11,0.1873,0.3058,0.0094,False,False
1146,10,0.0277,0.0418,0.0067,False,False
1146,11,0.1899,0.3024,0.0211,False,False
1147,10,0.0278,0.0419,0.0067,False,False
1147,11,0.1945,0.3058,0.0275,False,False
1148,10,0.0279,0.042,0.0067,False,False
1148,11,0.1871,0.3074,0.0067,False,False
1149,10,0.025,0.0417,0.0,False,False
1149,11,0.1844,0.3073,0.0,False,False
1150,10,0.0278,0.0418,0.0067,False,False
1150,11,0.1832,0.3054,0.0,False,False
1151,10,0.0251,0.0418,0.0,False,False
1151,11,0.1842,0.307,0.0,False,False
1152,10,0.0277,0.0416,0.0067,False,False
1152,11,0.1858,0.3008,0.0133,False,False
1153,10,0.0278,0.0419,0.0067,False,False
1153,11,0.192,0.3067,0.02,False,False
1154,10,0.0251,0.0418,0.0,False,False
1154,11,0.1926,0.3077,0.02,False,False
1155,10,0.0278,0.0419,0.0067,False,False
1155,11,0.1919,0.3065,0.02,False,False
1156,10,0.0278,0.0419,0.0067,False,False
1156,11,0.1869,0.307,0.0067,False,False
1157,10,0.0252,0.042,0.0,False,False
1157,11,0.1896,0.3019,0.0211,False,False
1158,10,0.0279,0.042,0.0067,False,False
1158,11,0.1918,0.3063,0.02,False,False
1159,10,0.0252,0.042,0.0,False,False
1159,11,0.1876,0.3082,0.0067,False,False
1160,10,0.0279,0.0421,0.0067,False,False
1160,11,0.1895,0.3019,0.0211,False,False
1161,10,0.0254,0.0423,0.0,False,False
1161,11,0.1823,0.2976,0.0094,False,False
1162,10,0.0251,0.0418,0.0,False,False
1162,11,0.1893,0.3022,0.02,False,False
1163,10,0.0252,0.0419,0.0,False,False
1163,11,0.19,0.3034,0.02,False,False
1164,10,0.0251,0.0419,0.0,False,False
1164,11,0.1898,0.3074,0.0133,False,False
1165,10,0.0251,0.0419,0.0,False,False
1165,11,0.1896,0.3027,0.02,False,False
1166,10,0.0251,0.0418,0.0,False,False
1166,11,0.1784,0.2973,0.0,False,False
1167,10,0.025,0.0417,0.0,False,False
1167,11,0.1906,0.2999,0.0267,False,False
1168,10,0.0336,0.042,0.0211,False,False
1168,11,0.1864,0.3063,0.0067,False,False
1169,10,0.0335,0.0418,0.0211,False,False
1169,11,0.1864,0.3062,0.0067,False,False
1170,10,0.0251,0.0418,0.0,False,False
1170,11,0.1915,0.3009,0.0275,False,False
1171,10,0.0252,0.042,0.0,False,False
1171,11,0.1892,0.3013,0.0211,False,False
1172,10,0.0252,0.0421,0.0,False,False
1172,11,0.1867,0.3049,0.0094,False,False
1173,10,0.025,0.0416,0.0,False,False
1173,11,0.1875,0.3062,0.0094,False,False
1174,10,0.0252,0.0419,0.0,False,False
1174,11,0.1849,0.3037,0.0067,False,False
1175,10,0.0248,0.0414,0.0,False,False
1175,11,0.1885,0.3009,0.02,False,False
1176,10,0.0247,0.0411,0.0,False,False
1176,11,0.1858,0.3008,0.0133,False,False
1177,10,0.0246,0.041,0.0,False,False
1177,11,0.1795,0.2991,0.0,False,False
1178,10,0.0265,0.0397,0.0067,False,False
1178,11,0.1862,0.2969,0.02,False,False
1179,10,0.0255,0.038,0.0067,False,False
1179,11,0.1904,0.3039,0.02,False,False
1180,10,0.0212,0.0354,0.0,False,False
1180,11,0.1936,0.3226,0.0,False,False
1181,10,0.0205,0.0342,0.0,False,False
1181,11,0.2119,0.3443,0.0133,False,False
1182,10,0.022,0.0322,0.0067,False,False
1182,11,0.2239,0.3687,0.0067,False,False
1183,10,0.0174,0.0291,0.0,False,False
1183,11,0.2411,0.3974,0.0067,False,False
1184,10,0.0164,0.0273,0.0,False,False
1184,11,0.2603,0.4294,0.0067,False,False
1185,10,0.0157,0.0261,0.0,False,False
1185,11,0.2725,0.4453,0.0133,False,False
1186,10,0.0179,0.0254,0.0067,False,False
1186,11,0.2733,0.4466,0.0133,False,False
1187,10,0.0176,0.0248,0.0067,False,False
1187,11,0.269,0.4483,0.0,False,False
1188,10,0.0144,0.0241,0.0,False,False
1188,11,0.2693,0.4488,0.0,False,False
1189,10,0.017,0.0239,0.0067,False,False
1189,11,0.2677,0.4462,0.0,False,False
1190,10,0.0108,0.0135,0.0067,False,False
1190,11,0.2683,0.4471,0.0,False,False
1191,11,0.3211,0.4948,0.0604,False,False
1192,11,0.3044,0.4759,0.0471,False,False
1193,11,0.2827,0.4578,0.02,False,False
1194,11,0.2666,0.4443,0.0,False,False
1195,10,0.2625,0.1676,0.4049,False,False
1195,11,0.2446,0.4033,0.0067,False,False
1196,10,0.133,0.1819,0.0596,False,False
1196,11,0.2468,0.4014,0.0149,False,False
1197,10,0.1194,0.1669,0.0481,False,False
1197,11,0.2433,0.3955,0.0149,False,False
1198,10,0.137,0.155,0.1099,False,False
1198,11,0.2482,0.3996,0.0211,False,False
1199,10,0.1454,0.1787,0.0955,False,False
1199,11,0.2232,0.3579,0.0211,False,False
1200,10,0.1406,0.1708,0.0955,False,False
1200,11,0.2127,0.3544,0.0,False,False
1201,10,0.1298,0.1716,0.067,False,False
1201,11,0.2099,0.3498,0.0,False,False
1202,10,0.1204,0.1516,0.0736,False,False
1202,11,0.2079,0.342,0.0067,False,False
1203,10,0.1181,0.1567,0.0604,False,False
1203,11,0.2035,0.3348,0.0067,False,False
1204,10,0.093,0.139,0.024,False,False
1204,11,0.2013,0.3311,0.0067,False,False
1205,11,0.1956,0.3216,0.0067,False,False
1206,10,0.0971,0.0712,0.136,False,False
1206,11,0.1903,0.3128,0.0067,False,False
1207,10,0.0343,0.0509,0.0094,False,False
1207,11,0.1865,0.3108,0.0,False,False
1208,10,0.0427,0.0486,0.034,False,False
1208,11,0.1837,0.3061,0.0,False,False
1209,10,0.0306,0.0465,0.0067,False,False
1209,11,0.1822,0.3036,0.0,False,False
1210,10,0.0346,0.0478,0.0149,False,False
1210,11,0.1802,0.3003,0.0,False,False
1211,10,0.0388,0.0463,0.0275,False,False
1211,11,0.1849,0.2992,0.0133,False,False
1212,10,0.0337,0.0462,0.0149,False,False
1212,11,0.1838,0.2975,0.0133,False,False
1213,10,0.0308,0.045,0.0094,False,False
1213,11,0.1962,0.3182,0.0133,False,False
1214,10,0.0283,0.0471,0.0,False,False
1214,11,0.1836,0.3059,0.0,False,False
1215,10,0.0318,0.0486,0.0067,False,False
1215,11,0.1887,0.3057,0.0133,False,False
1216,10,0.0359,0.051,0.0133,False,False
1216,11,0.1914,0.319,0.0,False,False
1217,10,0.0373,0.0559,0.0094,False,False
1217,11,0.1994,0.3278,0.0067,False,False
1218,10,0.0434,0.0541,0.0275,False,False
1218,11,0.1954,0.3213,0.0067,False,False
1219,10,0.0407,0.0538,0.0211,False,False
1219,11,0.1947,0.3061,0.0275,False,False
1220,10,0.0365,0.0545,0.0094,False,False
1220,11,0.1904,0.2995,0.0267,False,False
1221,10,0.0387,0.0512,0.02,False,False
1221,11,0.1848,0.2902,0.0267,False,False
1222,10,0.0407,0.05,0.0267,False,False
1222,11,0.1803,0.2872,0.02,False,False
1223,10,0.0297,0.0494,0.0,False,False
1223,11,0.1757,0.2796,0.02,False,False
1224,10,0.0354,0.0501,0.0133,False,False
1224,11,0.1652,0.2754,0.0,False,False
1225,10,0.0452,0.0483,0.0406,False,False
1225,11,0.1804,0.2823,0.0275,False,False
1226,10,0.0513,0.0497,0.0537,False,False
1226,11,0.1788,0.2781,0.0298,False,False
1227,10,0.0331,0.0507,0.0067,False,False
1227,11,0.1803,0.2822,0.0275,False,False
1228,10,0.033,0.0506,0.0067,False,False
1228,11,0.1787,0.2796,0.0275,False,False
1229,10,0.0301,0.0502,0.0,False,False
1229,11,0.168,0.2755,0.0067,False,False
1230,10,0.0304,0.0506,0.0,False,False
1230,11,0.1644,0.274,0.0,False,False
1231,10,0.0436,0.0504,0.0333,False,False
1231,11,0.1677,0.275,0.0067,False,False
1232,10,0.0388,0.0513,0.02,False,False
1232,11,0.1756,0.2793,0.02,False,False
1233,10,0.0361,0.0513,0.0133,False,False
1233,11,0.1715,0.2814,0.0067,False,False
1234,10,0.0359,0.0509,0.0133,False,False
1234,11,0.1726,0.2814,0.0094,False,False
1235,10,0.03,0.0499,0.0,False,False
1235,11,0.1685,0.2808,0.0,False,False
1236,10,0.0292,0.0486,0.0,False,False
1236,11,0.1708,0.2803,0.0067,False,False
1237,10,0.0347,0.0438,0.0211,False,False
1237,11,0.1686,0.281,0.0,False,False
1238,10,0.0387,0.0462,0.0275,False,False
1238,11,0.173,0.275,0.02,False,False
1239,10,0.03,0.0455,0.0067,False,False
1239,11,0.1739,0.2758,0.0211,False,False
1240,10,0.0295,0.0446,0.0067,False,False
1240,11,0.169,0.2718,0.0149,False,False
1241,10,0.0293,0.0444,0.0067,False,False
1241,11,0.1632,0.2675,0.0067,False,False
1242,10,0.0312,0.0432,0.0133,False,False
1242,11,0.1716,0.2726,0.02,False,False
1243,10,0.0291,0.0441,0.0067,False,False
1243,11,0.1704,0.2795,0.0067,False,False
1244,10,0.0289,0.0437,0.0067,False,False
1244,11,0.1723,0.2809,0.0094,False,False
1245,10,0.043,0.0489,0.034,False,False
1245,11,0.1715,0.2813,0.0067,False,False
1246,10,0.0405,0.0492,0.0275,False,False
1246,11,0.1764,0.2807,0.02,False,False
1247,10,0.0361,0.0419,0.0275,False,False
1247,11,0.1712,0.2853,0.0,False,False
1248,10,0.0265,0.0397,0.0067,False,False
1248,11,0.1736,0.2894,0.0,False,False
1249,10,0.0371,0.0391,0.034,False,False
1249,11,0.1773,0.2956,0.0,False,False
1250,10,0.0426,0.0484,0.034,False,False
1250,11,0.1835,0.2995,0.0094,False,False
1251,11,0.2027,0.3195,0.0275,False,False
1252,11,0.2052,0.3287,0.02,False,False
1253,11,0.2184,0.3506,0.02,False,False
1254,11,0.226,0.3633,0.02,False,False
1255,10,0.0875,0.1414,0.0067,False,False
1255,11,0.2654,0.4021,0.0604,False,False
1256,10,0.0923,0.1032,0.076,False,False
1256,11,0.2546,0.4017,0.034,False,False
1257,10,0.1061,0.1401,0.055,False,False
1260,10,0.1693,0.2778,0.0067,False,False
1269,10,0.0944,0.1396,0.0267,False,False
1272,10,0.0709,0.1083,0.0149,False,False
1273,10,0.0473,0.0604,0.0275,False,False
1274,10,0.017,0.0283,0.0,False,False
1275,10,0.0206,0.0343,0.0,False,False
1276,10,0.0307,0.0371,0.0211,False,False
1276,11,0.2982,0.3244,0.2589,False,False
1277,10,0.0415,0.0411,0.0422,False,False
1277,11,0.2109,0.3381,0.02,False,False
1278,10,0.0296,0.0449,0.0067,False,False
1278,11,0.2105,0.3375,0.02,False,False
1279,10,0.0414,0.0464,0.034,False,False
1279,11,0.2075,0.3415,0.0067,False,False
1280,10,0.0323,0.0494,0.0067,False,False
1280,11,0.2057,0.3384,0.0067,False,False
1281,10,0.0341,0.0479,0.0133,False,False
1281,11,0.2184,0.3641,0.0,False,False
1282,10,0.0349,0.0493,0.0133,False,False
1282,11,0.2223,0.3661,0.0067,False,False
1283,10,0.0333,0.051,0.0067,False,False
1283,11,0.2288,0.3769,0.0067,False,False
1284,10,0.0397,0.0521,0.0211,False,False
1284,11,0.2279,0.3799,0.0,False,False
1285,10,0.04,0.0534,0.02,False,False
1285,11,0.2548,0.4157,0.0133,False,False
1286,10,0.0408,0.0636,0.0067,False,False
1286,11,0.2487,0.4011,0.02,False,False
1287,10,0.0448,0.0701,0.0067,False,False
1287,11,0.2425,0.3997,0.0067,False,False
1288,10,0.047,0.0739,0.0067,False,False
1288,11,0.2622,0.4326,0.0067,False,False
1289,10,0.0444,0.0741,0.0,False,False
1289,11,0.3117,0.5062,0.02,False,False
1290,10,0.0468,0.078,0.0,False,False
1290,11,0.3008,0.5013,0.0,False,False
1291,10,0.0619,0.0806,0.034,False,False
1291,11,0.3166,0.5233,0.0067,False,False
1292,10,0.0511,0.0752,0.0149,False,False
1292,11,0.3252,0.5375,0.0067,False,False
1293,10,0.0528,0.0781,0.0149,False,False
1293,11,0.3346,0.5488,0.0133,False,False
1294,10,0.0504,0.0796,0.0067,False,False
1294,11,0.3648,0.6035,0.0067,False,False
1295,10,0.0496,0.0826,0.0,False,False
1295,11,0.363,0.6006,0.0067,False,False
1296,10,0.0537,0.085,0.0067,False,False
1296,11,0.3761,0.6224,0.0067,False,False
1297,10,0.0506,0.0843,0.0,False,False
1297,11,0.3751,0.6163,0.0133,False,False
1298,10,0.0513,0.0855,0.0,False,False
1298,11,0.3656,0.6093,0.0,False,False
1299,10,0.0514,0.0857,0.0,False,False
1299,11,0.3699,0.612,0.0067,False,False
1300,10,0.0547,0.0867,0.0067,False,False
1300,11,0.3722,0.6203,0.0,False,False
1301,10,0.055,0.0872,0.0067,False,False
1301,11,0.3735,0.6224,0.0,False,False
1302,10,0.0506,0.0844,0.0,False,False
1302,11,0.3778,0.6253,0.0067,False,False
1303,10,0.0491,0.0818,0.0,False,False
1303,11,0.3764,0.623,0.0067,False,False
1304,10,0.0495,0.0781,0.0067,False,False
1304,11,0.3762,0.6182,0.0133,False,False
1305,10,0.0475,0.0748,0.0067,False,False
1305,11,0.3748,0.6157,0.0133,False,False
1306,10,0.0509,0.0716,0.02,False,False
1306,11,0.3713,0.6099,0.0133,False,False
1307,10,0.0482,0.0671,0.02,False,False
1307,11,0.3722,0.6115,0.0133,False,False
1308,10,0.0401,0.0624,0.0067,False,False
1308,11,0.3721,0.6113,0.0133,False,False
1309,10,0.0346,0.0576,0.0,False,False
1309,11,0.4109,0.627,0.0869,False,False
1310,10,0.0305,0.0508,0.0,False,False
1311,10,0.0347,0.0579,0.0,False,False
1312,10,0.0625,0.0771,0.0406,False,False
