frame,object_id,suspicion_score,appearance_drift,tracking_drift,requested_reclassification,actual_reclassification
295,1,0.0896,0.1431,0.0094,False,False
295,3,0.0637,0.1017,0.0067,False,False
296,1,0.0989,0.1449,0.0298,False,False
296,3,0.0621,0.1035,0.0,False,False
297,1,0.0969,0.1455,0.024,False,False
297,3,0.0618,0.103,0.0,False,False
298,1,0.0969,0.1455,0.024,False,False
298,3,0.0651,0.104,0.0067,False,False
299,1,0.093,0.1451,0.0149,False,False
299,3,0.0626,0.1044,0.0,False,False
300,1,0.0901,0.1457,0.0067,False,False
300,3,0.0636,0.1061,0.0,False,False
301,1,0.0905,0.1464,0.0067,False,False
301,3,0.0674,0.1078,0.0067,False,False
302,1,0.1979,0.1472,0.2741,False,False
302,3,0.0675,0.1081,0.0067,False,False
303,1,0.2005,0.1473,0.2804,False,False
303,3,0.0687,0.11,0.0067,False,False
304,1,0.0964,0.1508,0.0149,False,False
304,3,0.066,0.11,0.0,False,False
305,1,0.2039,0.15,0.2848,False,False
305,3,0.07,0.1122,0.0067,False,False
306,1,0.2049,0.1532,0.2825,False,False
306,3,0.0679,0.1132,0.0,False,False
307,1,0.2035,0.155,0.2762,False,False
307,3,0.0685,0.1141,0.0,False,False
308,1,0.2185,0.1561,0.3121,False,False
308,3,0.0705,0.1131,0.0067,False,False
309,1,0.1053,0.1556,0.0298,False,False
309,3,0.0655,0.1092,0.0,False,False
310,1,0.0988,0.1547,0.0149,False,False
310,3,0.0656,0.1094,0.0,False,False
311,1,0.0992,0.1564,0.0133,False,False
311,3,0.0677,0.1083,0.0067,False,False
312,1,0.1057,0.1562,0.0298,False,False
312,3,0.0645,0.1076,0.0,False,False
313,1,0.0967,0.1567,0.0067,False,False
313,3,0.0666,0.1065,0.0067,False,False
314,1,0.1066,0.1616,0.024,False,False
314,3,0.0634,0.1057,0.0,False,False
315,1,0.1025,0.1646,0.0094,False,False
315,3,0.064,0.1066,0.0,False,False
316,1,0.1053,0.1666,0.0133,False,False
316,3,0.0678,0.1086,0.0067,False,False
317,1,0.1184,0.1674,0.0447,False,False
317,3,0.0683,0.1094,0.0067,False,False
318,1,0.1167,0.1686,0.0389,False,False
318,3,0.0688,0.1103,0.0067,False,False
319,1,0.1062,0.1725,0.0067,False,False
319,3,0.0662,0.1104,0.0,False,False
320,1,0.1042,0.1737,0.0,False,False
320,3,0.0682,0.1136,0.0,False,False
321,1,0.104,0.1734,0.0,False,False
321,3,0.07,0.1122,0.0067,False,False
322,1,0.114,0.1759,0.0211,False,False
322,3,0.0676,0.1127,0.0,False,False
323,1,0.1101,0.1772,0.0094,False,False
323,3,0.0706,0.1132,0.0067,False,False
324,1,0.1098,0.1786,0.0067,False,False
324,3,0.07,0.1123,0.0067,False,False
325,1,0.2162,0.1804,0.27,False,False
325,3,0.0718,0.1153,0.0067,False,False
326,1,0.2247,0.1819,0.2888,False,False
326,3,0.0722,0.1159,0.0067,False,False
327,1,0.1123,0.1827,0.0067,False,False
327,3,0.0731,0.1173,0.0067,False,False
328,1,0.1165,0.1879,0.0094,False,False
328,3,0.0743,0.1193,0.0067,False,False
329,1,0.1184,0.1929,0.0067,False,False
329,3,0.0725,0.1209,0.0,False,False
330,1,0.1262,0.2015,0.0133,False,False
330,3,0.0782,0.1258,0.0067,False,False
331,1,0.1267,0.2067,0.0067,False,False
331,3,0.0842,0.1314,0.0133,False,False
332,1,0.134,0.2145,0.0133,False,False
332,3,0.0835,0.1348,0.0067,False,False
333,1,0.1414,0.2169,0.0283,False,False
333,3,0.0829,0.1381,0.0,False,False
334,1,0.1369,0.2182,0.0149,False,False
334,3,0.0851,0.1373,0.0067,False,False
335,1,0.1364,0.2229,0.0067,False,False
335,3,0.0869,0.1404,0.0067,False,False
336,1,0.1462,0.2237,0.0298,False,False
336,3,0.0877,0.1417,0.0067,False,False
337,1,0.1424,0.2247,0.0189,False,False
337,3,0.089,0.144,0.0067,False,False
338,1,0.1413,0.2255,0.0149,False,False
338,3,0.0854,0.1424,0.0,False,False
339,1,0.1394,0.2278,0.0067,False,False
339,3,0.0832,0.1343,0.0067,False,False
340,1,0.1405,0.2297,0.0067,False,False
340,3,0.0795,0.1325,0.0,False,False
341,1,0.146,0.2308,0.0189,False,False
341,3,0.0783,0.1304,0.0,False,False
342,1,0.1418,0.23,0.0094,False,False
342,3,0.0781,0.1302,0.0,False,False
343,1,0.2546,0.2318,0.2888,False,False
343,3,0.0803,0.1338,0.0,False,False
344,1,0.2555,0.2305,0.2931,False,False
344,3,0.0839,0.1354,0.0067,False,False
345,1,0.14,0.2333,0.0,False,False
345,3,0.0841,0.1358,0.0067,False,False
346,1,0.1442,0.2358,0.0067,False,False
346,3,0.0846,0.1366,0.0067,False,False
347,1,0.1466,0.24,0.0067,False,False
347,3,0.0855,0.138,0.0067,False,False
348,1,0.149,0.2438,0.0067,False,False
348,3,0.0823,0.1372,0.0,False,False
349,1,0.149,0.2438,0.0067,False,False
349,3,0.0864,0.1396,0.0067,False,False
350,1,0.1508,0.2451,0.0094,False,False
350,3,0.0842,0.1403,0.0,False,False
351,1,0.1503,0.246,0.0067,False,False
351,3,0.0849,0.1415,0.0,False,False
352,1,0.1487,0.2479,0.0,False,False
352,3,0.0838,0.1397,0.0,False,False
353,1,0.1536,0.2498,0.0094,False,False
353,3,0.0878,0.1419,0.0067,False,False
354,1,0.1536,0.2515,0.0067,False,False
